"","Kabupaten","ILLITERATE","LOWEDU","NOELECTRIC","FHEAD","FEMALE","ELDERLY","FAMILYSIZE","CHILDREN","NOTRAINING","DPRONE","RENTED","NOSEWER","TAPWATER","kemiskinan","Geo.Laju.Pertumbuhan","UNEMPLOY","Population"
"206",3319,6.52796177,27.56357914,0,16.70885497,50.77167365,5.165537015,3.885903921,7.613194901,96.68505253,89.52509555,1.918842835,3.008262193,19.26441306,7.59,1.198763306,3.862298776,851478
"207",3320,6.152641471,37.59443506,0,18.23650067,50.12938786,5.935350373,3.665634079,8.632394061,98.51728431,97.3666007,1.537452857,8.825015489,14.08008469,8.12,1.458952043,4.838045234,1223198
"208",3321,7.639766248,35.63179216,0,19.46634324,50.45305458,4.874796982,3.65086424,8.245593374,99.46095277,92.9404064,0.931139924,9.337709883,26.48518743,13.41,1.028034909,3.73504895,1140675
"209",3322,7.314866929,32.62041411,0.157335975,16.86278002,50.87536699,7.710903838,3.800550676,7.712075485,98.97694508,96.51189111,3.674017671,6.53983309,20.43141228,7.78,1.350601655,1.626178,1027489
"210",3323,7.583099269,46.35034573,0.115928243,11.17815793,49.90158039,7.725444274,3.752661643,7.82868255,98.54098856,94.79115576,1.603178614,12.42017548,22.73729372,11.46,0.849715756,2.600864079,759128
"211",3324,7.998605165,39.51577915,0.055845896,17.87521461,49.30799923,6.466561061,3.604056374,7.824911609,97.79220044,92.59023074,1.643303209,15.7745788,37.14053921,11.1,0.779223709,5.049188548,957024
"212",3325,8.300242228,43.96006106,0,15.98667691,50.07183851,6.095272178,3.890043259,7.908995719,99.427169,98.02937886,1.030167725,15.15707738,19.78097335,10.8,0.847868217,5.091235417,756079
"213",3326,9.021575886,43.85862647,0,17.13974733,50.32668878,5.730731579,4.204654125,8.549185313,98.71574284,94.8529901,1.714402502,14.97808873,8.66897345,12.61,0.737864746,3.628137363,886197
"214",3327,7.8383608,46.07589398,0,15.25813958,50.54192341,6.457689059,3.976577417,8.478708277,98.99740295,90.15269191,2.380323803,19.15463816,27.02591526,17.37,0.281930269,5.547623273,1296281
"215",3328,8.208379568,42.67357022,0.138900766,17.4040587,50.316442,6.079344358,3.712200722,8.777722707,99.3560291,98.96653684,0.576852809,9.20891349,24.41103225,9.9,0.308311236,7.792651335,1433515
"216",3329,10.68838115,49.00352747,0,15.64561614,49.7445775,6.202313795,3.807389929,8.255669956,99.82451412,93.99273866,0.981617483,18.59471251,23.42619726,19.14,0.402817443,7.774231261,1796004
"217",3371,4.430810577,20.96229445,0.109289617,23.24417601,50.81025861,7.661825162,3.490969226,6.808314316,96.10296232,99.4794363,14.29680759,5.165372448,73.66407823,8.75,0.362728249,7.144195049,121474
"218",3372,3.610513302,18.84344055,0,20.40912026,51.38336701,6.41530877,3.504203337,6.820447379,96.85140508,89.3017092,18.26361752,10.99459717,38.92215162,10.65,0.295864497,4.289804364,516102
"219",3373,4.34178175,19.29515047,0,22.04819067,51.07553432,6.76702509,3.281094831,7.566175494,96.95802917,99.84842413,21.89138805,1.426903845,65.29609561,5.07,1.441078752,3.642665559,188928
"220",3374,3.515303938,19.74684507,0.108090845,15.87952784,50.95577679,4.723155786,3.583500178,7.140804622,98.20872178,86.85508866,13.96930875,2.675043707,48.79851293,4.62,1.549823945,6.684406997,1757686
"221",3375,4.782515783,30.20157923,0,19.93070964,50.0074693,3.861462722,3.908715793,8.347027052,99.31617943,87.64062439,4.554478571,7.510348139,40.93061881,7.47,0.913421126,5.782929589,301870
"222",3376,5.840855681,34.00140827,0,18.41147239,50.48776355,5.451736019,3.431003696,8.154002566,97.18311809,89.9948784,5.813712055,4.641280124,90.39214872,8.11,0.36114969,7.654741624,248094
"223",3401,6.717406711,30.2567212,0.649406062,15.223068,50.81414775,11.0579875,3.585762561,7.319952213,97.20183643,83.25966002,2.548129437,8.209311851,15.57294511,20.03,1.143695886,1.8075558,421295
"224",3402,6.828082591,24.03650066,0,15.50592815,49.96870859,8.141814096,3.511891701,7.211436231,94.22084587,88.16988144,6.021589099,3.091134313,5.671916475,14.07,1.173200762,2.865523304,995264
"225",3403,12.61925763,35.99611135,0.152502017,16.55138826,51.74940015,12.55995097,3.579753635,6.676167206,96.84419213,94.53206478,0.91697987,2.113874732,30.18851217,18.65,1.158473651,1.285468577,729364
"226",3404,4.477092751,17.49385463,0,18.5668107,49.54325067,7.205070493,3.238658997,7.496855726,94.77954701,22.12230216,20.98439252,1.962363543,6.072388685,8.13,1.109416869,3.46096857,1193512
"227",3471,2.94568964,14.58523149,0,29.59917923,51.19337971,6.288850085,2.921873917,6.458248318,89.1469214,94.98384793,36.28252943,3.574250974,16.80854604,7.64,1.225450971,4.836761511,422732
"228",3501,9.187890382,45.09212059,0.146782085,11.88934889,51.25289969,11.80378139,3.46930749,6.240360745,99.62300841,94.42353532,0.747083177,2.00288546,19.41098984,15.42,0.13684415,0.832501845,553388
"229",3502,10.65920186,36.91607192,0.236334194,20.06572796,50.02167556,10.56812968,3.460040026,6.321674526,100,94.40198298,1.560442271,7.541607152,10.35414321,11.39,0.097990182,3.368489762,869894
"230",3503,7.204600712,43.79213437,0,15.09325466,50.31261955,9.51760876,3.463648182,6.542128931,98.4159208,81.03855193,0.403520176,13.66868343,5.603780189,12.96,0.239889943,3.488980995,693104
"231",3504,4.188342199,37.54291687,0.103437725,25.75433042,51.21997413,8.650637327,3.424460527,7.39657269,99.46684671,97.59099859,1.329390948,6.252827076,5.39339595,8.04,0.48217714,2.525813426,1030790
"232",3505,8.732975627,39.73046639,0.331978622,19.31609426,49.90973938,9.53249252,3.432251053,7.345071406,98.38774508,94.67315737,1.195420779,10.96601313,3.446622899,9.8,0.301187165,2.842755212,1153803
"233",3506,7.231689664,36.39990085,0.153969833,20.37465993,49.81903049,8.051460099,3.541885245,7.824679176,100,98.06379529,2.694017886,10.20697361,2.102664723,12.25,0.497002813,2.223969914,1561392
"234",3507,5.963187668,42.89249877,0.160234495,15.68529945,49.74494645,7.738639204,3.55361018,7.502690861,98.2280275,96.55509649,3.288951141,5.704209885,23.0705902,11.04,0.610899612,4.366073656,2576596
"235",3508,12.70688712,48.70454111,0.155997127,18.71690645,51.18094808,7.487703083,3.559868193,6.965132351,99.00732224,97.19308252,1.194718088,19.81953812,8.805591157,10.87,0.316784499,1.832747196,1036823
"236",3509,12.31755959,47.79775459,0.0732369,16.00767705,50.86229129,7.288752848,3.458619727,7.434878078,99.67328363,96.8345701,3.379726202,30.87049322,4.205279896,11,0.40441,4.482163259,2430185
"237",3510,10.01371484,40.09329221,0,17.8503971,50.24581424,8.412309419,3.246511364,7.110217317,99.71313525,97.27448118,3.056719053,19.41388085,11.41284433,8.64,0.352586923,2.962873714,1604897
"238",3511,18.09486874,50.83546199,0,14.85302994,51.28630154,8.491009496,3.153223323,6.661006775,99.13406938,98.4171823,1.519587112,53.73327366,8.784125016,14.54,0.490772236,2.345503026,768912
"239",3512,16.09255705,46.7394971,0,17.47103081,51.23020259,7.198168643,3.024625493,6.63881749,97.47300013,89.82844508,1.478782779,46.88511236,12.59829833,13.05,0.569432055,1.464469408,676703
"240",3513,15.36671618,49.47350087,0.176088912,13.04621058,51.21407139,6.71915924,3.67947033,7.597840533,99.52660155,91.32857808,0.669265467,34.10319065,9.141630354,20.52,0.647310972,3.230105136,1155214
"241",3514,8.451176384,43.43119936,0.061712385,15.88758508,50.46250415,5.170797646,3.582815337,7.477264841,99.03138388,94.08366053,1.400155623,23.1978195,12.31899936,10.34,0.752379354,4.906892318,1605307
"242",3515,2.363718706,22.09424985,0,12.54797164,49.76419724,3.645553443,3.695596038,7.426856093,98.91374703,96.24517311,16.20562358,4.496380572,25.57145503,6.23,1.540961488,4.919237894,2183682
"243",3516,5.245288084,29.25766663,0,16.44610123,50.05764742,5.998886243,3.594082077,7.656944532,99.04872967,98.76701739,5.807859118,13.2329433,4.992858921,10.19,0.881985557,4.740393431,1099504
"244",3517,5.286414592,33.75814535,0,17.49126783,50.25401109,6.912105532,3.586612492,7.77523993,99.24154076,92.47099545,2.488846609,12.35139557,8.732739823,10.48,0.44506359,4.999328503,1253078
"245",3518,7.28944777,40.01395845,0,17.51215519,50.29076758,8.466613736,3.501749344,7.356314819,99.28555914,98.49827071,1.719937846,8.486742076,4.040032748,11.98,0.350988943,3.158173639,1048799
"246",3519,8.46786673,36.87740796,0.151664955,18.73446154,50.65092955,10.0535315,3.260858923,6.787182465,99.61267842,94.05722952,0.925828158,6.625742726,18.34330034,12.28,0.285598832,2.686082151,679888
"247",3520,7.103473845,36.60362724,0,19.20561414,51.31258195,11.45012539,3.448242563,6.438318673,98.00772548,97.31748,1.714640008,5.160929253,32.58693911,10.48,0.125531396,3.731575115,628609
"248",3521,12.03672422,39.58548393,0.098030825,20.24414344,51.09966787,9.490163847,3.227999471,6.542089863,98.89287409,97.79275039,0.593242097,7.631621943,14.79604142,14.91,0.077512052,4.663131279,829899
"249",3522,10.48644452,41.39909219,0,15.18243812,50.59184307,8.086698534,3.572223771,6.752738793,99.14794199,92.05789971,1.415881902,13.18778899,11.27101767,14.34,0.271765787,4.081223443,1243906
"250",3523,11.32275318,42.82610875,0.488936075,16.41055729,50.61088766,7.111866302,3.608270625,6.913901017,99.50609696,96.90806139,1.385784533,19.19237073,19.17436547,16.87,0.447960643,3.180043403,1163614
"251",3524,9.653505092,34.24310727,0,19.26217975,51.43096836,7.733842915,3.674957094,6.722841809,99.49688452,96.62631229,1.198262133,6.772422963,19.82002876,14.42,0.025940872,4.094388155,1188478
"252",3525,5.114858156,25.89156593,0,17.92897799,50.41213122,4.797766172,3.786898521,8.036441733,99.64684048,95.09832316,11.09925704,3.640055087,28.22616395,12.8,1.172398576,4.364234012,1285018
"253",3526,18.10243909,47.83315734,0.059207655,26.24541357,52.26852612,6.740503814,4.187273379,7.955606886,100,99.10497042,0.801248115,5.65541145,8.473609376,21.32,0.82244098,3.763111306,970894
"254",3527,23.48423003,46.2131488,0.08947924,20.47467433,51.37066528,5.103109996,4.149660544,8.065827942,99.42533479,93.70040092,1.098944058,16.86379609,13.3897429,23.56,1.135022605,1.809588033,958082
"255",3528,15.13476712,35.90974614,0,23.52097378,51.37627681,5.620692419,3.945156072,7.350520482,99.55637234,98.05821238,0.770848896,11.56594149,8.081997791,16,1.038109542,3.554891339,863004
"256",3529,21.28796473,42.5763313,0.262625274,20.35361163,52.49304248,7.285724073,3.302309513,6.472578199,100,96.76656007,0.90069157,17.0403752,8.614047853,19.62,0.3963056,1.438445731,1081204
"257",3571,3.913571014,23.2213482,0,20.10856314,50.14956541,5.866209504,3.637866208,7.548820409,99.05424307,99.76388158,10.70745698,6.108280827,12.47706187,8.49,0.739598094,4.464763788,284003
"258",3572,4.091730455,25.07573235,0,22.00299571,50.41277972,6.879900418,3.609937503,7.755537114,99.10645111,99.24848923,8.499044471,2.512783431,10.60379113,8.03,0.625163161,2.830837062,139995
"259",3573,3.235973261,22.29849997,0,23.04345837,50.68983316,5.383465394,3.279806614,7.012838755,96.926878,99.68048682,24.07100971,2.17978145,51.08283703,4.17,0.612181063,6.921318163,861414
"260",3574,8.68943347,30.59095069,0,13.20981831,50.76115508,5.698022845,3.783642663,7.724187148,99.56731786,99.7023277,6.376368398,11.29690779,28.80752151,7.84,0.883414062,3.309406171,233123
"261",3575,5.983312677,29.11869636,0,15.02666693,50.4239672,4.57468969,3.911870254,8.396729903,99.6252751,94.03215893,9.209508892,16.71590301,44.37020441,7.53,0.652980843,3.692606606,197696
"262",3576,4.675744841,20.25916958,0,16.40667487,50.82404609,5.588087143,3.63671752,8.042910213,98.53736726,86.40123651,12.94329794,2.690557289,7.550734179,5.73,0.552486188,3.176376696,127279
"263",3577,3.377032756,20.41437255,0,23.50445482,51.62931054,7.691914255,3.245909502,6.973017208,96.67595138,94.89033591,16.94674513,1.852022652,61.69965505,4.94,0.413805444,4.220963769,176099
"264",3578,3.052322027,27.10716554,0,19.92059478,50.60266599,4.241488451,3.534168737,7.434174764,98.93026936,99.43547464,30.06235993,3.683875644,85.3175409,5.39,0.365664839,5.188029756,2874699
"265",3579,4.034832011,30.75599461,0,16.68402455,49.77265139,7.089053876,3.787465129,7.691552256,97.25125535,97.42235447,6.431095406,2.66319509,24.15845267,4.31,0.728358821,2.359113365,203997
"266",3601,7.388423286,46.3664992,0.158243071,15.67502115,48.93967078,4.638307061,3.994426659,10.62380612,98.6474696,91.70534278,2.13047589,38.89594772,8.680146632,9.74,0.489136886,6.794283302,1205203
"267",3602,6.51277232,51.05657805,0.252195869,12.38811239,48.76905862,4.072344003,3.84715973,10.05360169,99.47347007,89.96661322,0.563028026,32.95449106,5.601560443,8.64,0.692342149,8.403674818,1288103
"268",3603,5.026976201,31.42333115,0,13.54922956,48.86282314,2.565077705,4.129502916,10.14085061,99.40245495,98.92400104,9.190679319,9.010417573,10.55419169,5.39,3.037967324,9.450967958,3584770
"269",3604,6.510047255,36.89863644,0,15.50137375,49.29728577,3.49174439,4.368131997,9.80661696,99.48154961,99.53398047,1.610711126,26.28543477,5.843551004,4.63,0.653226894,10.10552428,1493591
"270",3671,3.718108074,18.72567386,0,11.05096697,48.97304815,2.056957862,3.678194293,9.690683382,98.08973229,96.62034877,29.99809889,3.318297299,19.12911979,4.95,2.184284525,6.624848716,2139891
"271",3672,4.607467247,23.56859856,0,9.323164004,48.95518229,2.407012523,4.062656497,10.20069851,95.03717561,98.52736605,17.60349211,6.252218545,11.41747014,3.52,1.352387126,10.05500647,425103
"272",3673,7.523690303,30.8865425,0.180491502,12.91509834,48.73930082,2.332764317,4.263190011,10.45367091,99.70453348,99.5869892,11.9214316,15.91922202,1.42530478,5.57,1.748278651,7.563898907,666600
"273",3674,2.684230458,12.85378315,0,13.11530032,49.61881922,2.772858899,3.829501565,9.068193432,97.2757606,98.66650711,10.54991623,0.538043147,10.59356038,1.76,3.339091254,5.996221259,1644899
"274",5101,7.714816097,35.92995552,0,11.38854736,50.46737143,6.605856168,3.590577341,7.376672957,98.99809035,96.32197138,3.701572187,6.768775996,37.21976613,5.38,0.775219582,0.713115423,274937
"275",5102,6.557852528,30.63592433,0,9.597743568,50.30507258,9.618358398,3.869561015,6.052403908,99.44819345,98.7505272,8.600449881,4.724623928,62.16171095,4.92,0.512306493,1.441394221,441034
"276",5103,4.2031043,17.96649222,0,9.131789555,48.91325066,5.465461806,3.842880386,7.779725469,93.47986624,99.75624546,33.00412462,1.403689939,37.8239804,2.06,1.936483346,0.345035971,643474
"277",5104,7.828035109,25.89458824,0,4.076355888,49.50740973,7.190584904,4.483385194,7.152402695,96.4639485,99.02370742,6.235790262,2.900346829,58.67563013,4.46,0.856131421,0.903091237,503900
"278",5105,14.85457906,28.42356406,0.165243735,11.79162341,50.55113133,9.650583302,3.75359617,7.163860685,97.75438002,97.37516683,3.552740292,8.007965595,73.97199331,6.29,0.413553082,0.682499678,177384
"279",5106,13.09038588,41.09149366,0.176305241,6.47006969,49.43749249,8.64246409,3.738951815,7.557040352,98.68602698,91.86667332,2.471599887,14.80964024,32.92250886,5.23,0.664788511,0.583203463,225094
"280",5107,17.64623834,38.9300962,0.676700716,10.35278541,49.97853604,8.749778691,3.790985905,7.843441607,98.16941423,92.15633993,0,27.79805632,35.39163135,6.55,0.543921277,0.695794365,412822
"281",5108,10.44600276,37.55451575,0.409647023,11.88250928,50.18492699,7.492530911,3.584081973,7.798495457,99.60572847,89.53752718,5.47806796,10.43282008,52.66874602,5.74,0.683038179,1.688755192,653604
"282",5171,3.019264549,16.67346317,0,12.53994068,48.95419421,2.690941698,3.259789944,8.413917997,94.14895903,98.96906478,56.41773295,0.875471049,27.23775272,2.27,2.272962297,2.707475898,914279
"283",5201,16.28386667,37.29815419,0.181596803,19.85545103,51.13074683,4.513919343,3.500275777,9.84113204,98.01336219,97.67358365,0.55155476,25.75136328,24.58061025,16.46,1.493633368,2.869385171,675222
"284",5202,19.12607098,37.71826646,0.256184087,27.57545834,52.70428453,4.651207869,3.263338968,10.1962161,99.38326053,99.13480765,0.651881319,28.14370205,24.65552201,15.31,0.907493107,2.18582908,930797
"285",5203,16.05521274,38.7478842,0.111895917,31.66485341,53.44182525,4.708279418,3.328286273,10.37188277,99.52535838,98.71474715,0.479996843,22.7554581,20.02063169,18.28,0.811843725,3.571746926,1183204
"286",5204,9.687212899,36.277036,2.552938848,12.56596741,48.98243502,4.996656413,3.699287552,9.985956935,99.49370011,84.04825516,3.429480836,28.7139653,18.79658948,15.31,0.926812933,4.287236309,449680
"287",5205,12.83435787,27.06551696,1.099440774,13.98222518,49.53951727,4.06664322,3.873801942,11.38611027,99.67840565,94.18120178,1.023398761,27.58265608,22.95201432,13.43,1.448012547,1.948567116,245387
"288",5206,13.09777407,31.63333838,1.761258654,14.50639557,50.20724564,5.313862012,3.78812558,10.76965589,99.40128308,89.32301373,1.082448475,27.6646868,5.909454969,15.1,1.082464792,1.928916591,478967
"289",5207,8.68095704,32.17421971,0.22622628,13.05724856,49.29712346,4.203680543,3.724083784,11.61479364,96.93663003,83.72235382,7.806137386,1.426556304,32.85870173,15.96,2.739324948,6.764405831,140890
"290",5208,19.05962286,38.3603176,0.230511996,16.16181293,50.88280646,4.606429924,3.5057141,10.17461648,99.79221454,90.3964157,0.754845622,23.35151456,29.66137463,32.06,0.990785195,1.520219738,216515
"291",5271,9.592707891,24.26461865,0.219299963,22.14616343,50.53346661,3.880342174,3.651313059,9.046838669,98.25891494,94.25825704,14.71189467,8.360811097,63.34871044,9.55,1.97658292,5.404451192,468509
"292",5272,9.727016003,17.17397196,0.213539833,16.22902734,50.85138009,4.436361,3.883515194,9.490863828,95.78552153,71.39504869,6.098791505,12.02862842,4.67675701,9.27,2.189817788,3.565164519,166407
"293",5301,19.12269363,28.61113514,42.41426726,15.81315888,48.21384381,3.65453544,5.219759157,12.30152711,99.9791658,99.17079878,3.054293929,50.90212092,0,29.28,1.53323509,1.731657536,125776
"294",5302,11.62298855,40.32162117,18.32966288,14.57262785,48.7830629,4.393436637,4.742296761,12.73219446,99.65177782,98.57323018,3.469045871,34.13895006,21.86082406,31.03,1.276120865,2.428275706,252704
"295",5303,11.05458361,36.99995054,22.67748025,14.00591187,48.77022346,4.578414725,4.571451637,10.92467568,97.2937056,88.25947638,1.64563565,8.52749764,3.20184808,22.91,4.474427925,3.518770622,372777
"296",5304,16.73075219,42.54090122,43.07146532,17.72867188,50.87469031,4.850182578,4.18270281,12.33069466,98.24518645,97.95632825,0.437800706,5.956797646,10.86738701,29.44,0.076343816,1.887584731,463980
"297",5305,10.31522401,39.7729225,26.71624211,15.41936958,50.4857448,4.949378166,4.379199409,11.66911546,99.60269325,97.72867113,5.175535749,11.72406519,2.898932897,23.52,1.044976889,0.601299976,249711
"298",5306,13.44547164,34.88423691,13.14656557,17.41952066,50.01363025,3.635047612,4.557004862,11.28349987,99.52879693,91.22919746,6.050675748,17.80290861,4.195849129,15.95,1.639877863,1.462858526,213596
"299",5307,7.174933258,37.35738588,17.60029926,18.25727111,51.47621611,4.812578082,4.734662864,12.14057508,98.02674647,35.97680726,1.435518564,15.35584027,7.33657533,21.67,0.728749013,0.998538959,202890
"300",5308,5.145441514,41.15813577,19.88028683,24.01555664,52.89545391,6.969252011,4.159182061,11.32174713,97.05274672,88.76093826,3.099173554,9.027102577,17.22775887,26.48,2.213604956,3.740584706,137714
"301",5309,8.436445444,38.96583161,2.363559803,24.49424214,52.18475909,7.011552424,4.594258618,10.37127953,95.99238388,79.87770272,0.173925779,10.97380129,11.1184343,10.75,0.84254046,3.998660651,251611
"302",5310,12.7338271,44.96598613,24.8791131,20.48000944,52.60874093,5.731561458,4.671497228,10.18218425,95.34880292,57.49941031,6.734284703,15.14034674,27.26736643,14.2,0.624863492,1.791632957,317292
"303",5311,6.468801925,38.90261452,5.235057795,28.59458697,52.58126125,5.410547311,4.788324641,10.08474795,99.79912602,96.31202425,5.423597406,15.03911756,28.72497886,23.95,0.459219145,2.191645188,272084
"304",5312,4.106815703,39.83191767,14.10159441,17.8289414,51.18563964,5.768659687,4.788339939,11.36672374,99.70350649,94.85069434,3.857441079,6.177956615,29.63119838,12.77,1.636592913,2.253163874,159081
"305",5313,8.503409606,40.57115734,15.78376991,14.88827732,51.10400859,3.381255032,4.675612086,11.94067631,99.44815982,89.43803562,4.036846383,19.10764448,34.93134081,21.91,1.576146929,2.873448696,329198
"306",5314,10.46166726,35.47013668,10.07641949,15.3610634,49.14216694,5.583977841,3.936250716,12.37455021,98.15796679,98.56122271,3.728872626,31.27473676,15.17934931,28.81,3.904963462,2.331920048,159614
"307",5315,8.531189738,43.1186629,23.05537941,10.98076517,50.45472776,3.457917152,4.61151624,11.85615248,99.60015501,96.60924399,3.679630804,25.67638977,13.5894455,18.86,2.266795647,1.253140488,263207
"308",5316,18.46842367,38.96802845,37.45383282,13.86146077,48.37133319,4.757440159,5.306022462,14.29789048,99.46483757,92.92982588,1.032637371,33.88859576,0,36.01,1.619748702,2.666666667,70719
"309",5317,23.07617262,34.25442929,51.16075952,15.14140479,48.7117155,3.157515523,5.770136426,13.11352827,98.79993711,94.10274774,0.015721348,39.20205426,0,30.13,1.956485962,1.355511455,331894
"310",5318,7.341784008,39.49133594,13.30731143,12.60616575,51.45913372,6.386475534,5.145794933,10.017629,97.80620911,91.56456684,1.601069789,18.21171708,12.60255159,13.48,1.0696726,3.068162888,142804
"311",5319,7.853030334,49.24427364,46.69612968,12.83455088,50.61450313,3.570993733,4.604970235,11.99104745,99.7526426,85.42900018,0.588710608,10.64956053,2.254250425,26.8,1.337630624,0.487097709,280118
"312",5320,12.24003113,39.62272259,36.99476723,20.58823529,48.84161381,5.652087738,4.096715987,12.26986434,99.68422952,99.06171057,0.676651029,14.48484302,0.460122699,31.07,3.094234266,2.094904473,91512
"313",5321,16.2055003,39.72118375,23.82349346,18.07114045,52.55534942,5.419725298,4.572521697,11.1367148,96.3403007,88.7984354,0.67473414,29.3704926,0.914313654,16.52,0.102598435,1.336365912,186312
"314",5371,2.896499243,16.93903691,0.627811657,19.00629811,48.8263735,1.617744228,4.100159952,8.36448131,97.12386284,97.08687394,30.75377387,3.173048086,43.71588523,9.81,3.248253827,10.92294902,412708
"315",6101,9.224687954,42.46740072,0.656777525,18.94341788,50.79837772,5.529179311,4.101059994,11.12567004,99.87205633,97.25890372,1.352325861,7.799136186,2.106805828,8.59,0.591980892,3.446313563,529684
"316",6102,11.48127728,45.38152202,8.690452126,7.774071828,48.11458816,3.303739116,4.14382454,10.04577347,100,91.82332727,0.886058891,21.74718685,6.116501583,7.51,1.757006918,2.236025819,247084
"317",6103,10.71433962,37.21042503,27.95845992,7.012914705,48.06455574,3.053710045,4.43608613,9.609691546,100,92.11924618,0.165821421,43.12809402,2.706399254,12.23,1.346415917,2.076956602,367790
"318",6104,11.45241638,37.20848944,0.735653136,15.56101689,49.38036188,4.546213625,4.190765275,9.955376735,99.18459686,93.87715244,0.958627649,15.54799648,5.462061782,5.94,1.373073652,6.058920686,258216
"319",6105,9.897986714,42.83766846,12.54620002,9.479107908,48.33136344,3.686591482,3.839388097,9.78310685,100,92.6930298,1.23929717,27.60046137,10.68978001,4.52,1.501630641,2.668444783,457701
"320",6106,8.377578455,41.59769426,6.644529115,7.57381677,48.22019153,3.402476485,4.018642865,10.13961949,98.9899402,89.97201531,3.758760515,23.62055039,4.519976829,11.02,2.001568315,3.87705012,495087
"321",6107,12.25716046,41.63713426,25.01044247,7.613774346,48.5760677,3.063127337,3.948516198,9.760381815,99.25494196,96.65258148,0.585749672,26.14988586,5.863325076,10.2,1.416224567,1.794460578,407901
"322",6108,9.749768947,41.08339753,5.018479833,11.69371686,49.1067064,3.940977971,4.076297606,9.146206853,99.00369597,94.41105576,3.154427125,30.31978146,21.30805078,9.45,1.666461421,1.973787986,254712
"323",6109,8.457005736,44.1041421,14.59764116,9.149358105,48.48564763,3.775737904,4.116063041,9.544071407,99.05437846,89.87997078,2.298298716,26.36259263,10.29746373,6.46,1.160538084,1.213065638,197683
"324",6110,11.54608096,41.44898874,20.23344843,7.329980483,49.00776617,3.123340694,3.781620628,7.818276555,99.30753641,86.25581744,4.796577091,29.60704098,9.876520042,12.54,1.642456713,2.211224119,202306
"325",6111,12.71425559,42.56922496,3.463384897,9.010896899,49.21122872,3.224114128,4.139678427,8.339622642,100,99.3103711,2.30511316,21.65663339,0.529604511,9.89,1.70878748,7.116411228,109101
"326",6112,9.566654462,35.72220203,0.747124196,10.45505947,49.32620226,3.888042073,4.374536947,9.924677987,99.70676545,99.79567167,1.707155391,14.39500877,8.108403198,5.26,1.636087653,5.162281288,562917
"327",6171,5.456252235,20.43704038,0,16.81342781,50.19098451,4.093119755,4.163914756,9.104021721,99.33607524,95.24520554,14.83831832,1.159868548,58.83133245,5.31,1.610492285,8.695812173,627021
"328",6172,9.49449681,34.71254381,0.739737854,16.51754179,48.93756999,5.271556551,4.205321403,10.25429265,99.55654972,86.55913978,5.372419747,6.639981163,21.41707872,5.42,1.848474774,7.110768576,215296
"329",6201,5.998746564,34.28252216,1.09027804,7.709913105,47.03556503,2.35565032,3.686133223,9.638550107,99.21404409,99.52591139,12.05719244,6.374416821,15.59965292,4.52,3.201771166,2.270531079,295349
"330",6202,3.78463207,39.55017536,2.836619262,8.126807545,47.13323821,2.391241133,3.784596091,9.793989888,98.9574891,98.07280514,8.187378964,12.62615491,29.87280002,6.24,2.428361465,4.360254236,446094
"331",6203,4.877346733,41.45356749,7.292920043,11.5468572,48.9468587,3.303278642,3.760224889,7.522073774,99.63583316,93.45032104,1.907084216,11.60648685,23.31093672,5.32,0.91611795,5.047603274,353844
"332",6204,3.765145837,31.44316273,3.45766101,12.39203488,48.99186338,3.380573438,3.727275252,9.54115999,99.29458161,78.97075569,4.910156358,4.368594995,33.36017997,4.44,0.781816299,4.049213257,134543
"333",6205,3.315162977,33.91035002,4.566668636,9.529154605,48.0633912,3.054866708,3.811661842,9.441258524,99.22018078,96.09499616,7.833638566,21.6665682,40.19022863,5.21,0.569139614,6.387474786,129287
"334",6206,5.452087714,37.1878998,3.179687963,8.186510055,46.87077589,2.688226548,3.510945008,10.00270343,98.27371418,93.21943406,8.09752625,14.81876965,4.864448004,3.36,4.204570979,6.263743168,59775
"335",6207,3.870967742,37.67938345,4.931333001,7.496713955,46.74738169,3.17413345,3.522730363,8.861068938,99.80510357,95.11852423,4.786293795,9.187327199,10.72383629,3.52,2.706755051,1.462941136,78341
"336",6208,4.707038332,41.78215877,2.085884874,8.311007348,46.26980792,1.88677238,3.597539039,9.050868915,95.87607165,93.99877526,5.884491733,11.28865585,8.488977342,7.46,4.371058825,3.449008069,189975
"337",6209,4.291975814,33.85449597,3.10244808,10.50237847,47.64198213,3.345257545,3.820652048,7.992055924,99.48253858,99.02540898,5.248868778,18.44529528,10.49309665,5.78,1.489088355,3.298000603,165306
"338",6210,4.148975727,37.7394442,0.782080038,10.51233621,47.96041458,4.333126994,3.718746311,8.224211545,98.76637941,97.57702751,2.49675363,15.18120647,9.364301735,5.19,0.552829681,0.940305305,126181
"339",6211,3.648632744,28.8384391,18.83157015,6.92550987,46.98152633,3.326659614,4.158177918,10.8612595,100,93.33624168,5.485876322,4.558839568,13.39295452,5.83,2.181399186,1.226696931,115054
"340",6212,3.399703649,29.04760523,1.247077163,13.35619641,48.56946746,3.654596287,3.724583009,9.614450973,99.45128605,89.16913484,1.434138737,7.19563523,12.82307093,7.17,2.715267569,2.623098837,120254
"341",6213,5.98532667,41.47981835,13.8854582,10.09562793,47.97304348,2.555652174,4.058011927,10.04086957,99.90472494,87.20138325,5.840008469,35.97868662,25.17731748,5.88,2.184535786,3.06360557,115604
